id,symbol,name
mooncat-vault-nftx,mooncat,MOONCAT Vault (NFTX)
mooncoin,moon,Mooncoin
moonedge,mooned,MoonEdge
mooner,mnr,Mooner
moonery,mnry,Moonery
mooney,mooney,Moon DAO
moon-eye,me,Moon Eye
moonfarmer,mfm,MoonFarmer
moonfarm-finance,mfo,MoonFarm Finance
moongame,mgt,Moongame
mooni,mooni,Mooni
moonienft,mny,MoonieNFT
moonions,moonion,Moonions
moonka,mka,Moonka
moonkat-finance,mkat,MoonKat Finance
moonlana,mola,MoonLana
moonlift,mltpx,Moonlift Capital
moonlight-metaverse,$mlm,Moonlight Metaverse
moon-light-night,mlnt,Moon Light Night
moonlight-token,moonlight,Moonlight
moon-maker-protocol,mmp,Moon Maker Protocol
moonminer,moonminer,MoonMiner
moon-nation-game,mng,Moon Nation Game
moonpaw,moonpaw,MoonPaw
moonpoly,cmp,Moonpoly
moonpot,pots,Moonpot
moon-rabbit,aaa,Moon Rabbit
moonretriever,fetch,MoonRetriever
moonrise,moonrise,MoonRise
moonriver,movr,Moonriver
moon-rocket-coin,mrc,Moon Rocket Coin
moonrock-v2,rock,MoonRock V2
moonscape,mscp,Moonscape
moonsdust,moond,MoonsDust
moonshot,moonshot,Moonshot [OLD]
moonshot-max,msm,MoonShot Max
moonshots-farm,bones,Moonshots Farm
moonstarevenge-token,mtr,MoonstaRevenge
moonstarter,mnst,MoonStarter
moon-stop,mnstp,Moon Stop
moonswap,moon,MoonSwap
moon-token,dodb,DODbase
moontools,moons,MoonTools
moontrust,mntt,MoonTrust
moontrustbsc,mnttbsc,MoonTrustBSC
moon-warriors,mwar,Moon Warriors
moonway,mw2,MoonWay
moonwell,mfam,Moonwell Apollo
moonwell-artemis,well,Moonwell Artemis
moonwilly,moonwilly,MoonWilly
moonwolf-io,wolf,moonwolf.io
mops,mops,Mops
morcilla-war,mor,Morcilla War
moreal,mor,Moreal
moremoney-usd,money,Moremoney USD
more-token,more,More
mork,mork,MORK
morpher,mph,Morpher
morpheus-labs,mitx,Morpheus Labs
morpheus-network,mnw,Morpheus Network
morpheus-token,pills,Morpheus Swap
morphie,mrfi,Morphie
mor-stablecoin,mor,Mor Stablecoin
mortaldoge,mortaldoge,MortalDoge
mortal-wars,mwt,Mortal Wars
moshiheads,moshi,Moshiheads
moss-carbon-credit,mco2,Moss Carbon Credit
moss-governance,moss,Moss Governance
mossland,moc,Mossland
mosterisland,mi,MosterIsland
motacoin,mota,MotaCoin
mother-earth,mot,Mother Earth
mother-of-memes,mom,Mother of Memes
motionwreck-games,mwg,MotionWreck Games
motiv-protocol,mov,MOTIV Protocol
motocoin,moto,Motocoin
motogp-fan-token,mgpt,MotoGP Fan Token
mound-token,mnd,Mound
mouse-haunt,mht,Mouse Haunt
movecash,mca,MoveCash
move-network,movd,MOVE Network
movex,movx,MoveX
movey,movey,Movey
movez,movez,MoveZ
moviebloc,mbl,MovieBloc
movingon-finance,movon,MovingOn Finance
movn,mov,MOVN
mozik,moz,Mozik
mozox,mozox,MozoX
mp3,mp3,MP3
mrweb-finance,ama,MrWeb Finance [OLD]
mrweb-finance-2,ama,MrWeb Finance
msgsender,msg,MsgSender
mshare,mshare,MShare
msol,msol,Marinade staked SOL
msquare-global,msq,MSquare Global
mstable-btc,mbtc,mStable BTC
mstation,mst,MStation
mtop,mtop,MTOP
mt-pelerin-shares,mps,Mt Pelerin Shares
mttcoin,mttcoin,MTTCoin
mt-token,mt,MT Token
mtvx,mtvx,MTVX
mu-coin,mu,Mu Coin
mu-continent,mu,Mu Continent
mudra,mudra,Mudra
mudra-mdr,mdr,Mudra MDR
muesliswap-milk,milk,MuesliSwap MILK
muesliswap-yield-token,myield,MuesliSwap Yield
mugen-finance,mgn,Mugen Finance
mu-gold,mug,Mu Gold
multichain,multi,Multichain
multi-chain-capital-2,mcc,Multi-Chain Capital
multi-farm-capital,mfc,Multi-Farm Capital
multigame,multi,Multigame
multipad,mpad,MultiPad
multiplanetary-inus,inus,MultiPlanetary Inus
multiplier,mxx,Multiplier
multiplier-bsc,bmxx,Multiplier (BSC)
multi-strategies-capital,msc,Multi Strategies Capital
multivac,mtv,MultiVAC
multiverse,ai,Multiverse
multiverse-capital,mvc,Multiverse Capital
multiversepad,mtvp,MultiversePad
muna,muna,Muna
munch-token,munch,Munch
mundo-token,$mundo,MUNDO
murphycat,murphy,MURPHYCAT
mus,mus,Musashi Finance
musclex,m-x,MuscleX
musd,musd,mStable USD
muse-2,muse,Muse DAO
muse-ent-nft,msct,Muse ENT NFT
museum-of-crypto-art,moca,Museum of Crypto Art
mushe,xmu,Mushe
music-infinity-token,mit,Music Infinity
musk,musk,Musk
musk-doge,mkd,Musk Doge
musk-gold,musk,MUSK Gold
musk-melon,melon,Musk Melon
musk-metaverse,metamusk,Musk Metaverse
muso-finance-2,muso,MUSO Finance
must,must,Must
mutant-froggo,froggo,Mutant Froggo
mute,mute,Mute
muu-inu,$muu,MUU
muuu,muuu,Muuu Finance
muzika-network,mzk,Muzika Network
mvpad,mvd,MvPad
mvs-multiverse,mvs,MVS Multiverse
mxc,mxc,MXC
mxgp-fan-token,mxgp,MXGP Fan Token
mxm,mxm,MXM
mx-token,mx,MX
mx-token-2,mxt,MX TOKEN
mybit-token,myb,MyBit
mybricks,bricks,MyBricks
myce,yce,MYCE
mycelium,myc,Mycelium
my-ceremonial-event,myce,MY Ceremonial Event
myconstant,mct,MyConstant
my-defi-legends,dlegends,My DeFi Legends
my-defi-pet,dpet,My DeFi Pet
my-farm-pet,myfarmpet,My Farm Pet
my-farm-token,mft,My Farm Token
my-identity-coin,myid,My Identity Coin
mykingdom,myk,MyKingdom
my-liquidity-partner,mlp,My Liquidity Partner
my-master-war,mat,My Master War
mymessage,mesa,myMessage
my-neighbor-alice,alice,My Neighbor Alice
myobu,myobu,Myōbu
my-pandaverse,pandavs,My Pandaverse
mypiggiesbank,piggie,MyPiggiesBank
myriadcoin,xmy,Myriad
myriad-social,myria,Myriad Social
mysterium,myst,Mysterium
mystery,myst,MYSTERY
mystic-poker,myp,Mystic Poker
myteamcoin,myc,Myteamcoin
mytheria,myra,Mytheria
myth-token,myth,Myth
mytoken,mt,MyToken
mytrade,myt,Mytrade
mytvchain,mytv,MyTVchain
my-universe,myuni,My Universe
mywish,wish,MyWish
n00dle,n00d,n00dle
nabob,nabob,Nabob
nabox,nabox,Nabox
nacho-finance,nacho,Nacho Finance
nada-protocol-token,nada,NADA Protocol Token
naffiti,naff,Naffiti
nafter,naft,Nafter
nafty,nafty,Nafty
naga,ngc,NAGA
naga-kingdom,naga,Naga Kingdom
nagaswap,bnw,NagaSwap
nahmii,nii,Nahmii
naka-bodhi-token,nbot,Naka Bodhi
nakamoto-games,naka,Nakamoto Games
name-changing-token,nct,Name Change
namecoin,nmc,Namecoin
nami-corporation-token,nami,Nami Corporation
nami-inu,nami,Nami Inu
nano,xno,Nano
nano-bitcoin-token,nbtc,Nano Bitcoin
nanobyte,nbt,NanoByte
nano-dogecoin,indc,Nano Dogecoin
nanometer-bitcoin,nmbtc,NanoMeter Bitcoin
naos-finance,naos,NAOS Finance
napoleon-x,npx,Napoleon X
napoli-fan-token,nap,Napoli Fan Token
narfex,nrfx,Narfex
naruto-inu,naruto,Naruto Inu
narwhal,nrwl,Narwhal
nasa-doge,nasadoge,Nasa Doge
nasdacoin,nsd,Nasdacoin
nasdex-token,nsdx,NASDEX
natiol,nai,Natiol
nation3,nation,Nation3
native-utility-token,nut,Native Utility
natural-farm-union-protocol,nfup,Natural Farm Union Protocol
natus-vincere-fan-token,navi,Natus Vincere Fan Token
nav-coin,nav,Navcoin
navibration,navi,Navibration
navigator,nttc,Navigator
naxar,naxar,Naxar
nayuta-coin,nc,Nayuta Coin
nblh,nblh,NBLH
nbox,nbox,NBOX
ndau,ndau,Ndau
ndb,ndb,NDB
ndex,ndx,nDEX
near,near,NEAR Protocol
nearpad,pad,NearPad
neblio,nebl,Neblio
nebulas,nas,Nebulas
nebulatoken,nebula,NebulaToken
neco-fun,neco,Neco Fun
neeo,neeo,NEEO
neetcoin,neet,Neetcoin
nef-rune-rune-game,nef,NEF Rune (Rune.Game)
neftipedia,nft,NEFTiPEDiA
neighbourhoods,nht,Neighbourhoods
nekocoin,nekos,Nekocoin
neko-network,neko,Neko Network
nel-hydrogen,nel,Nel Hydrogen
nelo-metaverse,nelo,NELO Metaverse
nelore-coin,nlc,Nelore Coin
neloverse,nve,Neloverse
nem,xem,NEM
nemesis,nms,Nemesis
nemesis-dao,nms,Nemesis DAO
nemesis-wealth-projects-bsc,nms,Nemesis Wealth Projects BSC
nemo,nemo,NEMO
neo,neo,NEO
neofi,neofi,NeoFi
neon-exchange,nex,Nash
neonomad-finance,nni,Neonomad Finance
neopin,npt,Neopin
neos-credits,ncr,Neos Credits
neoworld-cash,nash,NeoWorld Cash
neoxa,neox,Neoxa
nerdy-inu,nerdy,Nerdy Inu
nerian-network,nerian,Nerian Network
nerva,xnv,Nerva
nerve-finance,nrv,Nerve Finance
nerveflux,nerve,NerveFlux
nervenetwork,nvt,NerveNetwork
nervos-network,ckb,Nervos Network
nest,nest,Nest Protocol
nest-arcade,nesta,Nest Arcade
nest-egg,negg,Nest Egg
nestegg-coin,egg,NestEgg Coin
nesten,nit,Nesten
nestree,egg,Nestree
neta,neta,NETA
netbox-coin,nbx,Netbox Coin
netcoin,net,Netcoin
netcoincapital,ncc,Netcoincapital
netflix-tokenized-stock-defichain,dnflx,Netflix Tokenized Stock Defichain
nether,ntr,Nether
netkoin,ntk,Netkoin
netm,ntm,Netm
neton,nto,Neton
netswap,nett,Netswap
netvrk,ntvrk,Netvrk
netzero,nzero,NETZERO
neumark,neu,Neumark
neuralink,neuralink,Neuralink
neural-protocol,nrp,Neural Protocol
neurochain,ncc,NeuroChain
neuron-chain,neuron,Neuron Chain
neurotoken,ntk,Neuro NTK
neutrino,usdn,Neutrino USD
neutrino-system-base-token,nsbt,Neutrino System Base
neutron,ntrn,Neutron
neutron-1,ntrn,Neutron Coin
neuy,neuy,NEUY
newb-farm,newb,NewB.Farm
new-bitshares,nbs,New BitShares
newdex-token,dex,Newdex
new-earth-order-money,neom,New Earth Order Money
new-frontier-presents,nfp,New Frontier Presents
newinu,newinu,Newinu
new-landbox,land,LandBox
newo-coin,newo,NEWO Coin
new-order,newo,New Order
new-paradigm-assets-solution,npas,New Paradigm Assets Solution
new-power-coin,npw,New Power Coin
newscrypto-coin,nwc,Newscrypto Coin
newsolution,nst,Newsolution
newsolution-2-0,nste,NewSolution 2.0
newton-project,new,Newton Project
newtowngaming,ntg,NEWTOWNGAMING
new-world-order,state,New World Order
new-year-resolution,nyr,New Year Resolution
new-year-token,nyt,New Year
newyorkcoin,nyc,NewYorkCoin
newyork-exchange,nye,NewYork Exchange
nexa,nxg,Nexa
nexalt,xlt,Nexalt
nexdax,nt,NexDAX
nexo,nexo,NEXO
nextdao,nax,NextDAO
next-defi-protocol,nxdf,NeXt-DeFi Protocol
next-earth,nxtt,Next Earth
nextech-network,nx,Nxtech Network
nextexchange,next,NEXT
next-level,nxl,Next Level
next-token,nxt,Next NXT
nextype-finance,nt,NEXTYPE Finance
nexum,nexm,Nexum
nexus,nxs,Nexus
nexus-asa,gp,Nexus ASA
nexus-beth-token-share-representation,neth,Nexus bETH token share representation
nexus-bluna-token-share-representation,nluna,Nexus bLuna token share representation
nexus-dubai,nxd,Nexus Dubai
nexus-governance-token,psi,Nexus Protocol
nexus-token,nexus,Nexus Crypto Services
nezuko-inu,nezuko,Nezuko Inu
nfans,nfs,Nfans
nfcore,nfcr,NFCore
nfmonsters,nfmon,NFMonsters
nfraction,nfta,NFracTion
nft11,nft11,NFT11
nft-all-best-ico,nftallbi,NFT All Best ICO
nft-alley,alley,NFT Alley
nft-art-finance,nftart,NFT Art Finance
nftascii,nftascii,NFTASCII
nftb,nftb,NFTb
nftblackmarket,nbm,NFTBlackmarket
nftbomb,nbp,NFTBomb
nftbooks,nftbs,NFTBooks
nft-champions,champ,NFT Champions
nftcircle,nftc,NFTCircle
nft-crosschain,crc,NFT Crosschain
nftdao,nao,NFTDAO
nfteyez,eye,NftEyez
nftfundart,nfa,NFTFundArt
nftfy,nftfy,Nftfy
nftgamingstars,gs1,NFTGamingStars
nft-global-platform,nftg,NFT Global Platform
nftify,n1,NFTify
nftime,nftm,Nftime
nftinder,nftndr,NFTinder
nft-index,nfti,NFT Index
nftlaunch,nftl,NFTLaunch
nftlootbox,loot,LootBox.io
nftmake,make,NFTMAKE
nft-maker,$nmkr,NMKR
nftmall,gem,NFTmall
nft-marble,dozen,NFT Marble
nftmart-token,nmt,NFTMart
nft-maze,maze,NFT MAZE
nftmusic,music,NFTMusic.ai
nftnetwork,nftn,NFTNetwork
nftopia,nftopia,NFTOPIA
nftpad,nftpad,NFTPad
nft-platform-index,nftp,NFT Platform Index
nft-protocol,nft,NFT Protocol
nftpunk-finance,nftpunk,NFTPunk.Finance
nftrade,nftd,NFTrade
nft-royal-token,nrt,NFT Royal
nft-soccer-games,nfsg,NFT Soccer Games
nft-stars,nfts,NFT Stars
nft-starter,nst,NFT Starter
nftstyle,nftstyle,NFTStyle
nft-tech,nftt,NFT Tech
nft-tone,tone,NFT Tone
nft-track-protocol,ntp,NFT Track Protocol
nftwiki,nftk,NFTWiki
nft-worlds,wrld,NFT Worlds
nftx,nftx,NFTX
nfty-token,nfty,NFTY Labs
nfx-coin,nfxc,NFX Coin
ngin,ng,Ngin
nicheman,nicheman,Nicheman
nichonft,nicho,Nichonft
niftify,nift,Niftify
niftsy,niftsy,Envelop (Niftsy)
nifty-league,nftl,Nifty League
niftypays,nifty,NiftyPays
nifty-token,nfty,NFTY DeFi Protocol
night-life-crypto,nlife,Night Life Crypto
niifi,niifi,NiiFi
nil-coin,nil,NIL
nil-dao,nil,Nil DAO
nimbus,nbu,Nimbus
nimbus-governance-token,gnbu,Nimbus Governance
nimiq-2,nim,Nimiq
ninenoble,nnn,Ninenoble
ninja-fantasy-token,nfs,Ninja Fantasy
ninja-panda-inu,npi,Ninja Panda Inu
ninja-protocol,ninja,Ninja Protocol
ninja-squad,nst,Ninja Squad
ninky,ninky,Idle Ninja Online
ninneko,nino,Ninneko
nintia-estate,ninti,Nintia Estate
niob,niob,NIOB
niobio-cash,nbr,Niobio
niobium-coin,nbc,Niobium Coin
nippon-lagoon,nlc,Nippon Lagoon
niros,niros,Niros
nirvana-ana,ana,Nirvana ANA
nirvana-nirv,nirv,Nirvana NIRV
nirvana-prana,prana,Nirvana prANA
nitrodoge,nitrodoge,nitroDOGE
nitroex,ntx,NitroEX
nitro-league,nitro,Nitro League
nitroshiba,nishib,NitroShiba
nix-bridge-token,voice,Voice
nkcl-classic,nkclc,NKCL Classic
nkn,nkn,NKN
nnsdao-protocol,ndp,NnsDAO Protocol
noah,noah,Noah
noah-coin,noahp,Noah Decentralized State Coin
noah-s-ark-coin,nac,Noah's Ark Coin
noa-play,noa,NOA PLAY
nobelium,nobel,Nobelium
nobility,nbl,Nobility
nobility-old,nbl,Nobility (old)
noblecoin,nobl,NobleCoin
noblesscoin,nbls,Noblesscoin
nobo-finance,nobf,Nobo Finance
no-bull,nb,No Bull
nobunaga,nbng,Nobunaga
nocapcoin,ncc,NoCapCoin
nodebunch,noch,NodeBunch
nodeify,ndfi,Nodeify
noderunners,ndr,Node Runners
nodeseeds,nds,Nodeseeds
node-squared,n2,Node Squared
nodestats,ns,Nodestats
nodetrade,mnx,Nodetrade
nodle-network,nodl,Nodle Network
nody,nody,Nody
noe-crypto-bank,noe,NOE GLOBAL
nogoaltoken,ino,NoGoal
noia-network,noia,Syntropy
noir-phygital,noir,Noir Phygital
nokencoin,nokn,Nokencoin
noku,noku,Noku
nole-npc,npc,NPC DAO
no-limit-ape,nla,No Limit Ape
nolimitcoin,nlc,NoLimitCoin
nomad-exiles,pride,Nomad Exiles
nomadland,nomad,NOMADLAND
nominex,nmx,Nominex
nomy,nomy,NOMY
non-fungible-history,nfh2,Non-Fungible History
non-fungible-media-token,nfmt,Non Fungible Media Token
non-fungible-toke,toke,Non-Fungible TOKE
non-fungible-yearn,nfy,Non-Fungible Yearn
no-one,noone,No One
nora-token,nra,Nora
nord-finance,nord,Nord Finance
nosana,nos,Nosana
noshit,nsh,NoShit
nosnitches,nosnitch,Nosnitches
nosturis,ntrs,Nosturis
nota,usnota,NOTA
notable,nbl,Notable
not-another-shit-altcoin,nasa,Not Another Shit Altcoin
note,note,Note
nothing,nada,Nothing
notional-finance,note,Notional Finance
notsafemoon,notsafemoon,NotSafeMoon
nova,nova,NOVA
novacoin,nvc,Novacoin
nova-finance,nova,Nova Finance
nova-miningverse,nmv,Nova Miningverse
nova-network,nbk,Nova Token
novara-calcio-fan-token,nov,Novara Calcio Fan Token
novaxcrystal,xcrs,NovaXCrystal
novaxmetal,xmtl,NovaXMetal
novaxsolar,xslr,NovaXSolar
novem-gold,nnn,Novem Gold
novem-pro,nvm,Novem Pro
nowar,nowar,Nowar
nowarshiba,nshiba,Nowarshiba
nowlage-coin,nac,Nowlage Coin
npccoin,npc,NPCcoin
npc-coin,npc,NPC Coin
npick-block,npick,NPick Block
nrgy-defi,nrgy,NRGY Defi
nshare,nshare,NSHARE
nsights,nsi,nSights
nskswap,nsk,NSKSwap
nss-coin,nss,NSS Coin
nsur-coin,nsur,NSUR Coin
nsure-network,nsure,Nsure Network
nthchain,nth,NTHCHAIN
nucleus-vision,ncash,Nucleus Vision
nuco-cloud,ncdt,Nuco.Cloud
nucoin,nuc,NuCoin
nucypher,nu,NuCypher
nudes,nudes,NUDES
nuls,nuls,Nuls
num-ars,nuars,Num ARS
number-1-token,nr1,Number 1
numbers-protocol,num,NUM Token
numeraire,nmr,Numeraire
numisme,nume,NumisMe
numitor,numi,Numitor
nuna,nuna,Nuna
nunet,ntx,NuNet
nunu-spirits,nnt,Nunu Spirits
nurifootball,nrfb,NuriFootBall
nusa-finance,nusa,NUSA
nusd,susd,sUSD
nusd-hotbit,nusd,nUSD (HotBit)
nutgain,nutgv2,NUTGAIN
nuvo-cash,nuvo,Nuvo Cash
nvidia-tokenized-stock-defichain,dnvda,Nvidia Tokenized Stock Defichain
nvirworld,nvir,NvirWorld
nvl-project,nvl,NVL Project
nxd-next,nxdt,NXD Next
nxm,nxm,Nexus Mutual
nxt,nxt,NXT
nxusd,nxusd,NXUSD
nyan-cat,ncat,NCAT
nyancoin,nyan,Nyancoin
nyan-v2,nyan-2,Nyan V2
nycccoin,nyc,NewYorkCityCoin
nym,nym,Nym
nyx-token,nyxt,Nyx
nyzo,nyzo,Nyzo
nzd-stablecoin,nzds,NZD Stablecoin
o3-swap,o3,O3 Swap
o5o,o5o,O5O
oasis-2,xos,OASIS
oasis-city,osc,Oasis City
oasis-network,rose,Oasis Network
oasys,oas,Oasys
oath,oath,Oath
obol,obol,Obol
obortech,obot,Obortech
obrok,obrok,OBRok
observer-coin,obsr,OBSERVER Coin
obsidium,obs,Obsidium
obtoken,obt,OB
ocavu-network,ocavu,Ocavu Network
occamfi,occ,OccamFi
oceanex,oce,OceanEX
oceanland,oland,OceanLand
ocean-protocol,ocean,Ocean Protocol
oceans-finance,oceans,Oceans Finance [OLD]
oceans-finance-v2,oceansv2,Oceans Finance
oceans-miner,moceans,Oceans Miner
oceans-swap,odex,Oceans Swap
oceidon-blox,oblox,Oceidon Blox
ociswap,oci,Ociswap
oc-protocol,ocp,OC Protocol
octafarm,octf,Octafarm
octane-protocol-token,octane,Octane Protocol
octaplex-network,plx,Octaplex Network
oction,octi,Oction
octocoin,888,Octocoin
octofi,octo,OctoFi
octogamex,ogt,OctoGamex
octopus-network,oct,Octopus Network
octopus-protocol,ops,Octopus Protocol
octorand,octo,Octorand
octus-bridge,bridge,Octus Bridge
octus-social-media-market,octsmm,Octus Social Media Market
oculus-vision,ocv,Oculus Vision
oddz,oddz,Oddz
odem,ode,ODEM
odin-platform,odn,Odin Platform
odin-protocol,odin,Odin Protocol
odop,odop,oDOP
oduwa-coin,owc,Oduwa Coin
odyssey,ocn,Odyssey
oec-bch,bchk,OEC BCH
oec-binance-coin,bnb,OEC Binance Coin
oec-btc,btck,OEC BTC
oec-chainlink,linkk,OEC Chainlink
oec-dai,daik,OEC DAI
oec-dot,dotk,OEC DOT
oec-etc,etck,OEC ETC
oec-eth,ethk,OEC ETH
oec-fil,filk,OEC FIL
oec-ltc,ltck,OEC LTC
oec-shib,shibk,OEC SHIB
oec-token,okt,OKC
oec-tron,trxk,OEC Tron
oec-uni,unik,OEC UNI
official-crypto-cowboy-token,occt,Official Crypto Cowboy
offline,off,Offline
offshift,xft,Offshift
ofi-cash,ofi,OFI.cash
og-fan-token,og,OG Fan Token
oh-finance,oh,Oh! Finance
ohm-coin,ohmc,Ohmcoin
ohmd,$wsohmd,OHMD
oho-blockchain,oho,OHO Blockchain
oikos,oks,Oikos
oilage,oil,OILage
oiler,oil,Oiler
oin-finance,oin,OIN Finance
oink-token,oink,Oink
oiocoin,oioc,OIOCoin
oja-coin,ojx,OJA Coin
ojamu,oja,Ojamu
oje-token,oje,Oje
okaleido,oka,Okaleido
okay-bears-floor-index,okayb,Okay Bears Floor Index
okb,okb,OKB
okcash,ok,Okcash
okdex,okdex,okdex
okex-fly,okfly,Okex Fly
okeycoin,okey,OKEYCOIN
okidoki-social,doki,Okidoki Social
ok-lets-go,oklg,ok.lets.go.
okletsplay,oklp,OkLetsPlay
okratech-token,ort,Okratech
okse,okse,Okse
okuru,xot,Okuru
okx-staked-dot1,okdot1,OKX Staked DOT1
okx-staked-dot2,okdot2,OKX Staked DOT2
ola-city,ola,Ola City
olecoin,ole,OleCoin
olive,olv,OLIVE
olivecash,olive,Olive Cash
oloid,oloid,OLOID
olympic-doge,olympic doge,Olympic Doge
olympus,ohm,Olympus
olympus-v1,ohm,Olympus v1
oly-sport,oly,Oly Sport
olyverse,oly,Olyverse
omax-token,omax,Omax
ombre,omb,Ombre
omchain,omc,Omchain
omega,omega,OMEGA
omega-finance,omg,Omega Finance
omega-particle,omp,Omega Particle
omega-protocol-money,opm,Omega Protocol Money
omicron,omic,Omicron
omisego,omg,OMG Network
omm-tokens,omm,Omm
omni,omni,Omni
omniaverse,omnia,OmniaVerse
omni-cash,oca$h,Omni Cash
omni-consumer-protocol,ocp,Omni Consumer Protocol
omnidex,charm,OmniDex
omni-real-estate-token,ort,Omni Real Estate
omnis,omnis,OMNIS
omnisea,osea,Omnisea
omniwhirl,whirl,OmniWhirl
omotenashicoin,mtns,OmotenashiCoin
onbuff,onit,ONBUFF
ondo-finance,ondo,Ondo Finance
one,one,One
one-basis-cash,obs,One Basis Cash
onebit,1bit,OneBit
onebtc,onebtc,Legacy oneBTC
one-cash,onc,One Cash
one-dex,odex,One DEX
onegetcoin,ogc,Onegetcoin
oneichi,oneichi,oneICHI
one-ledger,olt,OneLedger
onemoon,onemoon,OneMoon
one-piece,onepiece,ONE PIECE
onerare,orare,OneRare
onering,ring,OneRing
oneroot-network,rnt,OneRoot Network
one-share,ons,One Share
onespace,1sp,Onespace
oneswap-dao-token,ones,OneSwap DAO
one-world-coin,owo,One World Coin
ong,ong,Ontology Gas
onigiri,onigiri,Onigiri
oni-token,oni,ONINO
online-cold-wallet,ocw,Online Cold Wallet
online-expo,expo,Expo
only1,like,Only1
onooks,ooks,Onooks
onston,onston,Onston
ontology,ont,Ontology
ontpay,ontp,ONTPAY
onus,onus,ONUS
onx-finance,onx,OnX Finance
onxrp,oxp,onXRP
onyx,onyx,Onyx
oobit,obt,Oobit
oogear,og,Oogear
oogi,oogi,OOGI
ookeenga,okg,Ookeenga
ooki,ooki,Ooki
oolongswap,olo,OolongSwap
ooze,ooze,Ooze
opacity,opct,Opacity
opalcoin,auop,Opalcoin
opbr,opbr,OPBR
openalexa-protocol,oap,OpenAlexa Protocol
openanx,oax,OAX
openblox,obx,OpenBlox
opendao,sos,OpenDAO
open-governance-token,open,OPEN Governance
openleverage,ole,OpenLeverage
openlink,olink,OpenLink
openlink-dao,olink,Openlink DAO
openlive-nft,opv,OpenLive NFT
opennity,opnn,Opennity
openocean,ooe,OpenOcean
open-platform,open,Open Platform
open-proprietary-protocol,opp,Open Proprietary Protocol
openstream-world,osw,OpenStream World
openswap,oswap,OpenSwap
openswap-token,openx,OpenSwap.One
openxswap,openx,OpenXSwap
operon-origins,oro,Operon Origins
opes-wrapped-pe,wpe,OPES (Wrapped PE)
opium,opium,Opium
oppa,oppa,OPPA
oppa-token,oppa,OPPA Token
opsmen,opsmen,OPSMEN
optical-bitcoin,obtc,Optical Bitcoin
optimism,op,Optimism
optimismpad,opp,OptimismPad
optimus,optcm,Optimus
